Run,Assay Type,AvgSpotLen,Bases,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,create_date,version,BioProject,Library Name,tissue,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,BioSampleModel,Cultivar,dev_stage,Collection_Date,AGE,isolate,Ecotype,treatment,source_name,replicate,HOST,isolation_source,GEO_Accession (exp),sample_type,collected_by,lat_lon,strain,BIOMATERIAL_PROVIDER,ID,BREED,genotype,sex,disease_stage,disease,infected_with,treatment_time,tree_number,Developmental_stage,temp,env_broad_scale,env_local_scale,env_medium,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),INSDC_center_name,INSDC_status,sample_name,Submitter_Id,host_tissue_sampled,infection,Development_stage,lab_host,PHENOTYPE,Month,scientific_name,ENA_first_public,common_name,Host_disease,cell_type,external_id,INSDC_first_public,INSDC_last_update,altitude,samp_size,isol_growth_condt,geographic_location_(country_and/or_sea),Note,height_or_length,population,Biological_Replicate,Host_age,sequencer,tissue_type,host_sex,host_subject_id,replicates,species_in_sample,sub_species,rootstock,samp_vol_we_dna_ext,scion,collection_method,host_common_name,host_dry_mass,host_genotype,host_height,host_length,host_life_stage,host_phenotype,host_subspecf_genlin,host_symbiont,host_taxid,host_tot_mass,misc_param,neg_cont_type,omics_observ_id,organism_count,oxy_stat_samp,perturbation,pos_cont_type,samp_collect_device,samp_mat_process,samp_store_dur,samp_store_loc,samp_store_temp,source_material_id,biol_stat,host_blood_press_diast,host_blood_press_syst,host_body_habitat,host_body_product,host_body_temp,host_color,Host_diet,host_family_relationship,host_growth_cond,host_last_meal,host_shape,host_substrate,rel_to_oxygen,samp_capt_status,samp_dis_stage,samp_salinity,size_frac,geographic_location_(region_and_locality),growth_protocol,insert_size_n (exp),insert_size_n (run)
SRR17225388,RNA-Seq,300,10183298700,SAMN24012957,3140216480,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13404751,Illumina HiSeq 2000,PAIRED,RANDOM,TRANSCRIPTOMIC,Citrus x limon,ILLUMINA,2024-01-01T00:00:00Z,lemon,SRP350692,2021-12-14T07:45:00Z,1,PRJNA788633,lemon-guo1,fruit,China,Asia,China,Plant,YLK,mature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17879951,RNA-Seq,300,32342503200,SAMN22082298,13315944281,BOYCE THOMPSON INSTITUTE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14039271,Illumina HiSeq 2500,PAIRED,PolyA,TRANSCRIPTOMIC,Diaphorina citri,ILLUMINA,2022-02-04T00:00:00Z,ACP Adult Bacteriome CLas,SRP106572,2022-02-04T00:04:00Z,1,PRJNA385527,Adult_Bacteriome_CLas,Bacteriome,USA,North America,"USA: Ithaca\, NY",Invertebrate,,Adult,Not available,1-2 weeks,Not applicable,,,,,Citrus medica,"Colony was originally started in 1999 from individuals collected from a farmnear Fort Pierce\, FL.",,,,,,,,Not applicable,,mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17879952,RNA-Seq,300,33999840300,SAMN22082297,13968814464,BOYCE THOMPSON INSTITUTE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14039270,Illumina HiSeq 2500,PAIRED,PolyA,TRANSCRIPTOMIC,Diaphorina citri,ILLUMINA,2022-02-04T00:00:00Z,ACP Adult Bacteriome Healthy,SRP106572,2022-02-04T00:06:00Z,1,PRJNA385527,Adult_Bacteriome_Healthy,Bacteriome,USA,North America,"USA: Ithaca\, NY",Invertebrate,,Adult,Not available,1-2 weeks,Not applicable,,,,,Citrus medica,"Colony was originally started in 1999 from individuals collected from a farmnear Fort Pierce\, FL.",,,,,,,,Not applicable,,mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17879953,RNA-Seq,300,28595806800,SAMN22082296,11729860034,BOYCE THOMPSON INSTITUTE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14039269,Illumina HiSeq 2500,PAIRED,PolyA,TRANSCRIPTOMIC,Diaphorina citri,ILLUMINA,2022-02-04T00:00:00Z,ACP Adult Heads  CLas,SRP106572,2022-02-03T23:57:00Z,1,PRJNA385527,Adult_Heads _CLas,Head,USA,North America,"USA: Ithaca\, NY",Invertebrate,,Adult,Not available,1-2 weeks,Not applicable,,,,,Citrus medica,"Colony was originally started in 1999 from individuals collected from a farmnear Fort Pierce\, FL.",,,,,,,,Not applicable,,mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17879954,RNA-Seq,300,27541083000,SAMN22082295,11378659542,BOYCE THOMPSON INSTITUTE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14039268,Illumina HiSeq 2500,PAIRED,PolyA,TRANSCRIPTOMIC,Diaphorina citri,ILLUMINA,2022-02-04T00:00:00Z,ACP Adult Heads Healthy,SRP106572,2022-02-03T23:59:00Z,1,PRJNA385527,Adult_Heads_Healthy,Head,USA,North America,"USA: Ithaca\, NY",Invertebrate,,Adult,Not available,1-2 weeks,Not applicable,,,,,Citrus medica,"Colony was originally started in 1999 from individuals collected from a farmnear Fort Pierce\, FL.",,,,,,,,Not applicable,,mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17879955,RNA-Seq,302,60400854660,SAMN22082294,29671538655,BOYCE THOMPSON INSTITUTE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14039267,Illumina HiSeq 2500,PAIRED,PolyA,TRANSCRIPTOMIC,Diaphorina citri,ILLUMINA,2022-02-04T00:00:00Z,ACP Salivary Glands CLas,SRP106572,2022-02-04T01:32:00Z,1,PRJNA385527,Adult_Salivary_Glands CLas,Salivary Gland,USA,North America,"USA: Ft. Pierce\, FL",Invertebrate,,Adult,Not available,1-2 weeks,Not applicable,,,,,Citrus medica,"Colony was originally started in 1999 from individuals collected from a farmnear Fort Pierce\, FL.",,,,,,,,Not applicable,,mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17879956,RNA-Seq,302,48289067952,SAMN22082293,23826708216,BOYCE THOMPSON INSTITUTE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14039266,Illumina HiSeq 2500,PAIRED,PolyA,TRANSCRIPTOMIC,Diaphorina citri,ILLUMINA,2022-02-04T00:00:00Z,ACP Salivary Glands Healthy,SRP106572,2022-02-04T00:12:00Z,1,PRJNA385527,Adult_Salivary_Glands_Healthy,Salivary Gland,USA,North America,"USA: Ft. Pierce\, FL",Invertebrate,,Adult,Not available,1-2 weeks,Not applicable,,,,,Citrus medica,"Colony was originally started in 1999 from individuals collected from a farmnear Fort Pierce\, FL.",,,,,,,,Not applicable,,mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17161143,RNA-Seq,300,6658485900,SAMN23762577,2036083396,ZHEJIANG UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13345055,Illumina NovaSeq 6000,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Fusarium graminearum,ILLUMINA,2021-12-07T00:00:00Z,PH1 with FE,SRP349684,2021-12-07T19:24:00Z,1,PRJNA786942,Fusarium graminearum PH1 with FE replicate 1,,uncalculated,uncalculated,missing,"MIGS.eu,MIGS/MIMS/MIMARKS.plant-associated",missing,,missing,,missing,missing,,,,Citrus,,,,,missing,PH1 with FE,,,,,,,,,,,,,missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17161144,RNA-Seq,300,7143909300,SAMN23762576,2144478076,ZHEJIANG UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13345054,Illumina NovaSeq 6000,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Fusarium graminearum,ILLUMINA,2021-12-07T00:00:00Z,Fusarium graminearum PH1 CM,SRP349684,2021-12-07T19:29:00Z,1,PRJNA786942,Fusarium graminearum PH1 CM replicate 3,,uncalculated,uncalculated,missing,"MIGS.eu,MIGS/MIMS/MIMARKS.plant-associated",missing,,missing,,missing,missing,,,,Citrus,,,,,missing,PH1,,,,,,,,,,,,,missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17161145,RNA-Seq,300,7000508100,SAMN23762576,2138347538,ZHEJIANG UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13345053,Illumina NovaSeq 6000,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Fusarium graminearum,ILLUMINA,2021-12-07T00:00:00Z,Fusarium graminearum PH1 CM,SRP349684,2021-12-07T19:31:00Z,1,PRJNA786942,Fusarium graminearum PH1 CM replicate 2,,uncalculated,uncalculated,missing,"MIGS.eu,MIGS/MIMS/MIMARKS.plant-associated",missing,,missing,,missing,missing,,,,Citrus,,,,,missing,PH1,,,,,,,,,,,,,missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17161146,RNA-Seq,300,6911886300,SAMN23762576,2097294951,ZHEJIANG UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13345052,Illumina NovaSeq 6000,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Fusarium graminearum,ILLUMINA,2021-12-07T00:00:00Z,Fusarium graminearum PH1 CM,SRP349684,2021-12-07T19:30:00Z,1,PRJNA786942,Fusarium graminearum PH1 CM replicate 1,,uncalculated,uncalculated,missing,"MIGS.eu,MIGS/MIMS/MIMARKS.plant-associated",missing,,missing,,missing,missing,,,,Citrus,,,,,missing,PH1,,,,,,,,,,,,,missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17161147,RNA-Seq,300,7317387600,SAMN23762575,2386802431,ZHEJIANG UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13345051,Illumina NovaSeq 6000,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Fusarium graminearum,ILLUMINA,2021-12-07T00:00:00Z,Fusarium graminearum HapX CM,SRP349684,2021-12-07T19:30:00Z,1,PRJNA786942,Fusarium graminearum HapX CM replicate 3,,uncalculated,uncalculated,missing,"MIGS.eu,MIGS/MIMS/MIMARKS.plant-associated",missing,,missing,,missing,missing,,,,Citrus,,,,,missing,HapX,,,,,,,,,,,,,missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17161148,RNA-Seq,300,6926307000,SAMN23762575,2295300432,ZHEJIANG UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13345050,Illumina NovaSeq 6000,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Fusarium graminearum,ILLUMINA,2021-12-07T00:00:00Z,Fusarium graminearum HapX CM,SRP349684,2021-12-07T19:25:00Z,1,PRJNA786942,Fusarium graminearum HapX CM replicate 2,,uncalculated,uncalculated,missing,"MIGS.eu,MIGS/MIMS/MIMARKS.plant-associated",missing,,missing,,missing,missing,,,,Citrus,,,,,missing,HapX,,,,,,,,,,,,,missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17161149,RNA-Seq,300,7617253500,SAMN23762575,2437763729,ZHEJIANG UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13345049,Illumina NovaSeq 6000,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Fusarium graminearum,ILLUMINA,2021-12-07T00:00:00Z,Fusarium graminearum HapX CM,SRP349684,2021-12-07T19:33:00Z,1,PRJNA786942,Fusarium graminearum HapX CM replicate 1,,uncalculated,uncalculated,missing,"MIGS.eu,MIGS/MIMS/MIMARKS.plant-associated",missing,,missing,,missing,missing,,,,Citrus,,,,,missing,HapX,,,,,,,,,,,,,missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17161150,RNA-Seq,300,7417546200,SAMN23762574,2272958315,ZHEJIANG UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13345048,Illumina NovaSeq 6000,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Fusarium graminearum,ILLUMINA,2021-12-07T00:00:00Z,HapX with FE,SRP349684,2021-12-07T19:29:00Z,1,PRJNA786942,Fusarium graminearum HapX with FE replicate 3,,uncalculated,uncalculated,missing,"MIGS.eu,MIGS/MIMS/MIMARKS.plant-associated",missing,,missing,,missing,missing,,,,Citrus,,,,,missing,HapX with FE,,,,,,,,,,,,,missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
